Date,Close,High,Low,Open,Volume
2025-06-03,104.84326934814452,105.29153228564356,104.06369746972652,104.64837823719486,737100
2025-06-04,107.99081420898438,108.14673304850064,107.01634376586608,107.62051811706245,751900
2025-06-05,102.51428985595705,105.7300453615383,102.4460772208505,105.60336687766036,941900
2025-06-06,102.44607543945312,102.62148041733695,101.5787973361996,102.31939695777794,741700
2025-06-09,104.53144073486328,104.84327097800195,103.61544357761686,104.2196104917246,1086300
2025-06-10,104.93097686767578,105.24280710987584,103.94675964541776,104.4924681452324,591000
2025-06-11,103.94676208496094,104.58991615656622,103.6349318354425,104.54118965976475,813900
2025-06-12,104.57041931152344,104.65812551609744,104.04420438793753,104.511953464887,733400
2025-06-13,102.60198974609376,103.78109804297227,102.29015951414752,103.37182225753396,663800
2025-06-16,100.47764587402344,103.41080392788788,100.38020031868248,102.70918403404208,2069100
2025-06-17,99.65908813476562,100.85769004127124,99.63960199729452,100.13658400093048,995300
2025-06-18,99.03543090820312,99.95143552647836,98.9574789211356,99.51292679007236,748100
2025-06-20,98.14866638183594,99.9319491163224,98.09020053303956,99.62985821676187,1068800
2025-06-23,97.73938751220705,98.02197739562556,96.7259373686081,97.16444609009694,1589000
2025-06-24,98.61640167236328,99.21082921213468,98.03172091830167,98.14866004296164,969700
2025-06-25,97.31061553955078,97.44704080190392,96.85261325824276,97.44704080190392,992700
2025-06-26,97.97325897216795,98.65538530661549,97.83683370527848,98.39228155893414,722800
2025-06-27,97.87581634521484,98.17789981171104,97.3301078267002,97.60296580326737,920300
2025-06-30,98.26559448242188,98.34355390104312,97.13521265089116,97.3106176254793,1163700
2025-07-01,101.24748229980467,101.85164922696082,98.87951878417832,98.94773141900626,896900
2025-07-02,102.30964660644533,102.358373100956,100.52637140049065,101.49109502792436,670600
2025-07-03,102.05628967285156,102.22194785883109,101.2572242311995,102.15373522727369,599600
2025-07-07,100.30224609375,101.68599238124578,100.1268411112069,101.33518241615955,843200
2025-07-08,102.50454711914062,103.01126847253812,100.91615555685549,101.17926673687715,1291800
2025-07-09,102.06603240966795,103.18667490924288,101.15003524617276,103.07948256543712,1188000
2025-07-10,102.79688262939452,103.50824930795564,101.83215899429985,102.00756396746426,883000
2025-07-11,100.90641784667967,101.02334954226284,100.04887909443252,100.54586110451945,1198300
2025-07-14,99.2985382080078,100.25351506509853,98.6261512328791,100.06837073911852,1022500
2025-07-15,98.97695922851562,99.51292092776691,98.42151139230027,99.40572858791668,826500
2025-07-16,100.54586029052734,100.7699917629464,98.78207117331183,99.00619521111145,1367600
2025-07-17,100.52637481689452,100.6335597261461,99.34725903431293,99.98066631138202,2834000
2025-07-18,100.61407470703124,101.52033252962222,100.4581558652601,101.1500364323451,916700
2025-07-21,99.64934539794922,101.42288123234214,99.49342656499992,100.41917790774328,1966600
2025-07-22,102.81637573242188,102.8358618695205,100.8382019763541,100.98436659114196,1050600
2025-07-23,103.371826171875,104.6483800705844,102.50454807410182,103.24514025638084,1398600
2025-07-24,102.84561157226562,104.80429924678668,102.7871457246923,104.06369962750668,1108300
2025-07-25,104.31706237792967,104.40476114790526,102.61173912751264,102.98203521399738,862800
2025-07-28,101.5300750732422,102.20245460507964,101.29619682035856,101.8906243691874,1025500
2025-07-29,101.65675354003906,101.72496617180134,100.45815165665138,100.97462722241632,1506300
2025-07-30,100.19505310058594,101.432627322209,99.82475699965912,100.55560984977076,1168500
2025-07-31,95.44937896728516,96.9695579465444,95.19602199959164,96.62849477109572,3071800
2025-08-01,94.97188568115234,95.97558901829606,94.62107573725096,95.75146498640416,1740300
2025-08-04,95.66375732421876,96.16073930960314,93.98766704772169,94.03639354153904,2439800
2025-08-05,99.1036376953125,100.01964225953331,97.81733705185862,98.5676834307346,2217800
2025-08-06,104.23910522460938,104.48272283710604,102.67995399155468,102.81637925978325,2837700
2025-08-07,106.21727752685548,106.48038127335,104.2391037312614,104.2391037312614,1793800
2025-08-08,106.67527770996094,107.01634086889575,105.8859590514805,106.16854892986986,1049900
2025-08-11,108.70217895507812,108.79962451071924,107.17226068419278,107.24047331660348,1549100
2025-08-12,108.59498596191406,109.48175017793268,108.3708544941269,108.5462594670762,808000
2025-08-13,108.1369857788086,108.3903501745798,106.92864451643884,107.19174826367166,1323600
2025-08-14,107.88362121582033,107.89336800188626,106.801958435703,107.49383155399632,958800
2025-08-15,108.11749267578124,108.85809229414636,107.66923716416063,108.653454393273,712700
2025-08-18,107.8154067993164,108.26366230088298,106.8701693012789,106.91889579618324,1391800
2025-08-19,111.15784454345705,111.46967479178164,109.95924261215396,109.98848297089468,1441000
2025-08-20,112.3077163696289,112.82418450482648,111.6840558930183,111.742521739382,2036400
2025-08-21,111.47941589355467,111.83022583435908,110.7193301666849,111.16758566113069,1214400
2025-08-22,112.38567352294922,113.43810334400224,111.6353271481799,111.6353271481799,1066000
2025-08-25,110.73882293701172,111.84971867123043,110.62188380486567,111.8107389605151,536700
2025-08-26,108.32213592529295,110.46596788473676,108.21494358385884,110.46596788473676,1432500
2025-08-27,109.169921875,109.1796686610641,108.10775266721504,108.3611096279263,648000
2025-08-28,109.3063507080078,110.38801352321488,109.01401402812084,110.36852738507028,719200
2025-08-29,108.97502899169922,109.3648186471195,108.02979149355627,108.07851798846605,937900
2025-09-02,107.87387084960938,107.98106318891892,107.1137851233192,107.2989368793301,1094200
2025-09-03,107.21123504638672,107.84464232231672,106.9383845114309,107.75694355091784,604500
2025-09-04,106.93838500976562,107.49383286840538,106.63630154960246,107.28919496623487,717600
2025-09-05,107.43536376953124,108.351368343107,106.74349066371398,106.83118943286776,858900
2025-09-08,103.68365478515624,105.3110186118255,103.50824981113912,105.3110186118255,915400
2025-09-09,102.30964660644533,103.57646111753066,102.11475549764106,102.91382093912928,1085600
2025-09-10,101.63726806640624,102.23169561905172,101.47160244422852,101.7054806986138,769400
2025-09-11,101.04283905029295,101.78343120792864,101.01360612757304,101.28645665245136,691200
2025-09-12,99.12313079833984,100.60432254288972,99.02568524475168,100.38019851309888,826800
2025-09-15,97.89530181884766,99.85398953113156,97.71015005180313,99.57139220471294,1687900
2025-09-16,97.5152587890625,98.518962174911,97.37883351921629,98.26559777321674,2090400
2025-09-17,96.52130126953124,98.4799815256342,96.4433418490423,97.60296406630192,2024300
2025-09-18,95.6929931640625,96.56027125119458,95.47861591474012,96.20946873656732,1198900
2025-09-19,95.14729309082033,96.2192090870401,95.08882724354524,95.73197386742932,1026600
2025-09-22,93.52967834472656,94.69903992691324,93.49069863403771,94.52363494612328,1797900
2025-09-23,93.87073516845705,94.44566913432182,93.5491581529975,94.29949708778392,1745700
2025-09-24,93.02294921875,93.412738889671,92.69163283096988,92.896270735414,2454600
2025-09-25,91.2494125366211,93.490697550219,91.2299263988124,93.490697550219,2570400
2025-09-26,91.74639129638672,91.86332298833273,91.03502462036498,91.15196374693026,1166700
2025-09-29,92.58443450927734,92.86703181658794,92.0777057394035,92.4869889564921,1315800
2025-09-30,92.99371337890624,93.09115893492644,92.15566821481774,92.35055932685812,899200
2025-10-01,94.07537841796876,95.62478286950927,93.40299142636914,95.29346648413063,1533100
2025-10-02,93.89022827148438,94.60159498561934,93.62712451589016,93.83176242237892,1009400
2025-10-03,93.81226348876952,94.85494653441168,93.58813945692624,93.66609887435835,1329200
2025-10-06,91.97052001953124,93.38350665776852,91.81460861077863,93.37375987140284,1841600
2025-10-07,93.45171356201172,93.4711996989284,92.24337233845893,93.08141004902193,1582700
2025-10-08,93.32502746582033,93.71481711495385,92.46749618542192,93.12038957281452,1144300
2025-10-09,92.97422790527344,93.33477720858396,92.4090332678544,93.22758486581073,1303700
2025-10-10,93.23733520507812,94.153339829278,92.70137347078678,93.57839838389094,1590800
2025-10-13,93.20809936523438,93.76354722039154,92.3505606171886,92.6526515100772,954800
2025-10-14,92.38954162597656,93.18860710313186,91.78537470094426,91.93153932176202,1614900
2025-10-15,92.78907775878906,92.78907775878906,91.98026549818886,92.09720462905548,1180900
2025-10-16,96.15099334716795,97.03776498682647,94.34822457977712,94.81597364672363,2408000
2025-10-17,97.62999725341795,97.91999816894533,96.86000061035156,97.11000061035156,1922700
2025-10-20,97.97000122070312,98.54000091552734,97.5999984741211,97.7300033569336,966700
2025-10-21,97.9499969482422,98.83999633789062,97.5999984741211,98.45999908447266,1036100
2025-10-22,97.81999969482422,99.05999755859376,97.37000274658205,97.5,1165300
2025-10-23,96.87000274658205,97.51000213623048,96.66999816894533,97.45999908447266,1920800
2025-10-24,96.2300033569336,96.87000274658205,96.08999633789062,96.77999877929688,980700
2025-10-27,95.23999786376952,95.91999816894533,94.4800033569336,95.12999725341795,1398800
2025-10-28,94.0500030517578,94.87999725341795,94.0199966430664,94.7300033569336,828100
2025-10-29,91.70999908447266,93.5,91.41999816894533,93.2699966430664,2005400
2025-10-30,91.0,91.5199966430664,90.5,91.08999633789062,2220900
2025-10-31,92.08999633789062,92.44000244140624,90.6500015258789,91.45999908447266,1405600
2025-11-03,93.45999908447266,93.81999969482422,92.5,92.94000244140624,1734400
2025-11-04,93.05999755859376,93.3000030517578,92.0199966430664,93.02999877929688,1100600
2025-11-05,93.9000015258789,94.27999877929688,92.87000274658205,93.05999755859376,817000
2025-11-06,87.26000213623047,88.86000061035156,86.56999969482422,88.79000091552734,2945100
2025-11-07,90.8000030517578,91.2699966430664,89.16000366210938,89.16000366210938,2249600
2025-11-10,95.0500030517578,96.9800033569336,94.63999938964844,96.87000274658205,4236900
2025-11-11,97.33000183105467,97.66999816894533,96.52999877929688,97.04000091552734,3438300
2025-11-12,96.98999786376952,98.13999938964844,96.87999725341795,97.2300033569336,1725000
2025-11-13,96.0500030517578,96.4800033569336,95.33999633789062,95.41999816894533,1364400
2025-11-14,94.5999984741211,95.41000366210938,94.0199966430664,94.93000030517578,1522900
2025-11-17,92.98999786376952,94.01000213623048,92.7300033569336,93.81999969482422,1066000
2025-11-18,91.20999908447266,91.79000091552734,90.77999877929688,91.37000274658205,1437400
2025-11-19,88.66999816894531,90.4499969482422,88.66999816894531,90.4499969482422,1474000
2025-11-20,88.7300033569336,89.61000061035156,88.54000091552734,88.72000122070312,1578100
2025-11-21,92.0,92.9800033569336,90.91000366210938,91.0500030517578,1508000
2025-11-24,90.77999877929688,91.61000061035156,90.13999938964844,91.61000061035156,1432300
2025-11-25,91.16999816894533,91.79000091552734,90.81999969482422,90.9499969482422,1123700
2025-11-26,90.63999938964844,90.88999938964844,90.37999725341795,90.37999725341795,820500
2025-11-28,91.61000061035156,91.94000244140624,91.2300033569336,91.41000366210938,882700
2025-12-01,92.3499984741211,92.83000183105467,91.95999908447266,92.11000061035156,1250000
2025-12-02,91.76000213623048,92.33999633789062,90.91000366210938,92.12000274658205,1007600
2025-12-03,92.05999755859376,94.20999908447266,91.80999755859376,92.8000030517578,1619700
2025-12-04,89.48999786376953,93.06999969482422,89.06999969482422,91.36000061035156,2126100
2025-12-05,88.45999908447266,90.4800033569336,88.30999755859375,89.44999694824219,2502100
2025-12-08,87.94000244140625,88.22000122070312,86.72000122070312,86.98999786376953,2007400
2025-12-09,85.4000015258789,86.94000244140625,85.3499984741211,86.75,2299400
2025-12-10,86.06999969482422,86.18000030517578,85.12999725341797,85.37999725341797,1503000
2025-12-11,87.79000091552734,88.94999694824219,87.69000244140625,87.88999938964844,2081200
2025-12-12,89.08999633789062,89.26000213623047,88.19999694824219,88.30999755859375,1874100
2025-12-15,88.91999816894531,89.44000244140625,88.29000091552734,89.19999694824219,1747800
2025-12-16,89.38999938964844,90.33000183105467,89.0999984741211,89.95999908447266,1986600
2025-12-17,89.80000305175781,90.31999969482422,89.30999755859375,89.83000183105469,1649600
2025-12-18,88.38999938964844,90.0999984741211,88.3499984741211,89.58999633789062,1713900
2025-12-19,89.16000366210938,89.87000274658203,89.0,89.08999633789062,1649000
2025-12-22,86.87000274658203,87.69000244140625,86.56999969482422,86.83000183105469,1784000
2025-12-23,85.41999816894531,87.08000183105469,85.38999938964844,86.97000122070312,1533100
2025-12-24,85.66000366210938,85.80999755859375,85.12000274658203,85.54000091552734,626900
2025-12-26,86.31999969482422,86.31999969482422,85.52999877929688,85.7699966430664,884000
2025-12-29,86.26000213623047,86.80999755859375,85.75,85.8499984741211,1847000
2025-12-30,86.5999984741211,86.94000244140625,85.4800033569336,85.4800033569336,1364900
2025-12-31,86.2699966430664,86.73999786376953,86.18000030517578,86.29000091552734,1050600
2026-01-02,87.08999633789062,87.29000091552734,85.18000030517578,86.12000274658203,2063400
2026-01-05,89.55000305175781,89.91000366210938,85.37999725341797,85.58000183105469,4304000
2026-01-06,88.51000213623047,89.22000122070312,88.0199966430664,88.20999908447266,1913500
2026-01-07,85.12000274658203,86.58999633789062,84.5199966430664,86.23999786376953,2055600
2026-01-08,86.94999694824219,87.37999725341797,85.30999755859375,85.4800033569336,2250900
2026-01-09,88.43000030517578,88.45999908447266,87.08000183105469,87.94000244140625,2384900
2026-01-12,90.88999938964844,90.9000015258789,89.30999755859375,89.5,1927426
2026-01-13,89.93000030517578,91.22000122070312,89.41999816894531,91.08999633789062,1262300
2026-01-14,91.37000274658205,91.68000030517578,90.16999816894533,90.37000274658205,1351300
2026-01-15,89.3499984741211,90.3000030517578,88.5,89.30000305175781,2040000
2026-01-16,88.55999755859375,89.54000091552734,88.11000061035156,89.41999816894531,1461272
2026-01-20,88.93000030517578,89.1500015258789,86.94999694824219,87.87000274658203,2436200
2026-01-21,90.87999725341795,91.16000366210938,89.2699966430664,90.70999908447266,1995600
2026-01-22,91.18000030517578,92.18000030517578,90.55999755859376,90.79000091552734,1716246
2026-01-23,91.48999786376952,91.51000213623048,90.2300033569336,90.61000061035156,1828100
2026-01-26,89.77999877929688,91.36000061035156,89.69000244140625,90.95999908447266,1985900
2026-01-27,88.7699966430664,89.9000015258789,88.04000091552734,89.87000274658203,1901200
2026-01-28,88.75,90.86000061035156,88.36000061035156,90.37000274658205,1253969
2026-01-29,91.04000091552734,91.30999755859376,89.55999755859375,90.79000091552734,1936500
2026-01-30,92.8000030517578,92.91000366210938,91.48999786376952,92.12000274658205,1589534
2026-02-02,91.98999786376952,92.13999938964844,90.94000244140624,91.8000030517578,1303500
2026-02-03,93.11000061035156,93.52999877929688,91.27999877929688,91.33999633789062,1240600
2026-02-04,97.26000213623048,97.74099731445312,95.0999984741211,95.13999938964844,1904217
2026-02-05,97.0999984741211,97.29000091552734,96.0199966430664,97.0999984741211,1502300
2026-02-06,96.87999725341795,97.27999877929688,95.73999786376952,96.19000244140624,1433000
2026-02-09,97.0999984741211,97.0999984741211,95.66999816894533,96.7699966430664,1778100
2026-02-10,99.08000183105467,99.44000244140624,97.6999969482422,98.37999725341795,1041224
2026-02-11,100.80999755859376,100.80999755859376,99.33999633789062,99.87999725341795,1464200
2026-02-12,100.0500030517578,101.25,99.80999755859376,101.05999755859376,1615000
2026-02-13,99.16999816894533,100.1500015258789,98.62000274658205,100.12999725341795,1084422
2026-02-17,96.4499969482422,98.0500030517578,96.36000061035156,97.62000274658205,1564700
2026-02-18,95.16999816894533,96.0500030517578,94.06999969482422,95.38999938964844,2655100
2026-02-19,96.4800033569336,96.93499755859376,95.4499969482422,96.41000366210938,1268544
2026-02-20,100.37000274658205,100.48999786376952,98.41999816894533,99.4000015258789,1430300
2026-02-23,99.87999725341795,100.6999969482422,99.61000061035156,99.75,1039800
2026-02-24,102.13999938964844,102.73999786376952,100.9000015258789,100.91999816894533,1621100
2026-02-25,86.1500015258789,89.29000091552734,85.55999755859375,88.36000061035156,9479058
2026-02-26,85.5199966430664,87.23999786376953,85.13999938964844,86.94999694824219,3401300
2026-02-27,89.5,89.72570037841797,87.30000305175781,87.65499877929688,2298391
